,x,y,z
0,0.00403563674561247,0.10068793102355467,1
1,0.005925256059433983,0.10180288243060813,1
2,0.007814567015014326,0.10291921176370643,1
3,0.009703569630275155,0.10403691772884624,1
4,0.011592263923137903,0.10515599903202312,1
5,0.013480649911522898,0.10627645437923218,1
6,0.01536872761335135,0.10739828247646988,1
7,0.01725649704654536,0.10852148202973265,1
8,0.019143958229025253,0.10964605174501563,1
9,0.02103111117871268,0.11077199032831435,1
10,0.02291795591352931,0.11189929648562638,1
11,0.024804492451394794,0.1130279689229455,1
12,0.026690720810231675,0.1141580063462684,1
13,0.028576641007960056,0.11528940746159062,1
14,0.030462253062502265,0.11642217097490905,1
15,0.03234755699177929,0.11755629559221838,1
16,0.03423255281371167,0.11869178001951547,1
17,0.03611724054622107,0.11982862296279591,1
18,0.03800162020722826,0.1209668231280548,1
19,0.03988569181465489,0.12210637922128881,1
20,0.0417694553864224,0.12324728994849396,1
21,0.043652910940450894,0.12438955401566489,1
22,0.045536058494662905,0.1255331701287992,1
23,0.04741889806697855,0.12667813699389127,1
24,0.04930142967531925,0.1278244533169381,1
25,0.051183653337606896,0.12897211780393492,1
26,0.05306556907176136,0.13012112916087712,1
27,0.054947176895704976,0.13127148609376157,1
28,0.0568284768273585,0.1324231873085834,1
29,0.05870946888464359,0.1335762315113393,1
30,0.060590153085480575,0.13473061740802436,1
31,0.062470529447791336,0.135886343704635,1
32,0.06435059798949685,0.1370434091071662,1
33,0.06623035872851768,0.13820181232161496,1
34,0.06810981168277615,0.13936155205397627,1
35,0.06998895687019323,0.14052262701024676,1
36,0.07186779430868905,0.1416850358964213,1
37,0.07374632401618635,0.14284877741849705,1
38,0.07562454601060457,0.14401385028246866,1
39,0.0775024603098665,0.14518025319433234,1
40,0.07938006693189223,0.14634798486008455,1
41,0.08125736589460385,0.14751704398572085,1
42,0.08313435721592169,0.14868742927723594,1
43,0.0850110409137672,0.14985913944062798,1
44,0.08688741700606223,0.1510321731818915,1
45,0.08876348551072735,0.15220652920702177,1
46,0.09063924644568332,0.15338220622201548,1
47,0.09251469982885202,0.15455920293286796,1
48,0.09438984567815445,0.15573751804557634,1
49,0.0962646840115118,0.15691715026613487,1
50,0.09813921484684551,0.15809809830054083,1
51,0.10001343820207616,0.1592803608547887,1
52,0.10188735409512581,0.16046393663487582,1
53,0.10376096254391436,0.16164882434679684,1
54,0.10563426356636411,0.16283502269654757,1
55,0.1075072571803963,0.1640225303901251,1
56,0.10937994340393092,0.16521134613352434,1
57,0.11125232225489107,0.1664014686327415,1
58,0.11312439375119604,0.16759289659377283,1
59,0.11499615791076798,0.16878562872261296,1
60,0.11686761475152807,0.16997966372525883,1
61,0.11873876429139665,0.17117500030770574,1
62,0.12060960654829647,0.17237163717594992,1
63,0.12248014154014744,0.17356957303598697,1
64,0.1243503692848713,0.1747688065938135,1
65,0.12622028980038938,0.17596933655542443,1
66,0.12808990310462223,0.177171161626816,1
67,0.12995920921549065,0.17837428051398374,1
68,0.13182820815091756,0.17957869192292414,1
69,0.13369689992882267,0.1807843945596325,1
70,0.1355652845671285,0.1819913871301055,1
71,0.1374333620837544,0.18319966834033824,1
72,0.139301132496623,0.18440923689632632,1
73,0.14116859582365474,0.1856200915040666,1
74,0.14303575208277108,0.18683223086955397,1
75,0.14490260129189342,0.18804565369878493,1
76,0.14676914346894268,0.18926035869775495,1
77,0.14863537863184034,0.190476344572461,1
78,0.15050130679850782,0.19169361002889748,1
79,0.1523669279868648,0.19291215377306042,1
80,0.15423224221483386,0.19413197451094646,1
81,0.15609724950033577,0.19535307094855145,1
82,0.15796194986129242,0.19657544179187042,1
83,0.15982634331562431,0.1977990857469003,1
84,0.16169042988125204,0.19902400151963578,1
85,0.16355420957609826,0.20025018781607395,1
86,0.16541768241808258,0.20147764334220972,1
87,0.16728084842512728,0.20270636680403886,1
88,0.16914370761515318,0.20393635690755846,1
89,0.17100626000608177,0.20516761235876324,1
90,0.17286850561583386,0.2064001318636494,1
91,0.1747304444623306,0.20763391412821314,1
92,0.17659207656349354,0.20886895785844964,1
93,0.17845340193724388,0.2101052617603555,1
94,0.18031442060150216,0.21134282453992587,1
95,0.18217513257419038,0.21258164490315698,1
96,0.18403553787322874,0.21382172155604418,1
97,0.1858956365165398,0.2150630532045852,1
98,0.18775542852204444,0.21630563855477453,1
99,0.18961491390766216,0.2175494763126066,1
100,0.1914740926913156,0.21879456518407964,1
101,0.19333296489092588,0.22004090387518813,1
102,0.19519153052441415,0.22128849109192913,1
103,0.19704978960970218,0.22253732554029823,1
104,0.19890774216470972,0.22378740592628987,1
105,0.20076538820735887,0.22503873095590093,1
106,0.2026227277555704,0.22629129933512768,1
107,0.20447976082726585,0.22754510976996498,1
108,0.2063364874403668,0.22880016096640993,1
109,0.20819290761279333,0.23005645163045724,1
110,0.21004902136246775,0.23131398046810445,1
111,0.2119048287073104,0.2325727461853451,1
112,0.21376032966524317,0.23383274748817653,1
113,0.21561552425418679,0.23509398308259413,1
114,0.21747041249206195,0.23635645167459385,1
115,0.2193249943967914,0.23762015197017236,1
116,0.22117926998629528,0.23888508267532457,1
117,0.2230332392784943,0.24015124249604605,1
118,0.2248869022913105,0.24141863013833345,1
119,0.2267402590426647,0.24268724430818212,1
120,0.22859330955047807,0.24395708371158872,1
121,0.23044605383267236,0.24522814705454815,1
122,0.23229849190716753,0.24650043304305685,1
123,0.23415062379188648,0.24777394038311104,1
124,0.23600244950474863,0.24904866778070542,1
125,0.23785396906367678,0.2503246139418373,1
126,0.23970518248659078,0.25160177757250113,1
127,0.2415560897914122,0.2528801573786929,1
128,0.24340669099606277,0.25415975206641,1
129,0.24525698611846328,0.25544056034164686,1
130,0.24710697517653507,0.25672258091040034,1
131,0.2489566581881988,0.2580058124786651,1
132,0.25080603517137684,0.2592902537524381,1
133,0.2526551061439886,0.2605759034377144,1
134,0.25450387112395656,0.2618627602404902,1
135,0.2563523301292021,0.26315082286676184,1
136,0.2582004831776454,0.26444009002252433,1
137,0.2600483302872087,0.26573056041377413,1
138,0.26189587147581267,0.26702223274650727,1
139,0.26374310676137774,0.26831510572671824,1
140,0.26559003616182636,0.2696091780604047,1
141,0.2674366596950792,0.27090444845356143,1
142,0.2692829773790571,0.27220091561218485,1
143,0.2711289892316823,0.2734985782422709,1
144,0.2729746952708751,0.274797435049815,1
145,0.2748200955145567,0.27609748474081297,1
146,0.2766651899806482,0.27739872602126087,1
147,0.27850997868707106,0.2787011575971544,1
148,0.28035446165174677,0.28000477817448954,1
149,0.282198638892596,0.28130958645926246,1
150,0.28404251042754053,0.282615581157469,1
151,0.28588607627450124,0.2839227609751045,1
152,0.28772933645139875,0.28523112461816513,1
153,0.28957229097615467,0.28654067079264667,1
154,0.29141493986669054,0.28785139820454475,1
155,0.29325728314092714,0.28916330555985603,1
156,0.29509932081678625,0.29047639156457666,1
157,0.2969410529121879,0.2917906549247005,1
158,0.2987824794450545,0.29310609434622487,1
159,0.300623600433307,0.29442270853514596,1
160,0.30246441589486517,0.2957404961974587,1
161,0.30430492584765223,0.29705945603915923,1
162,0.3061451303095881,0.29837958676624415,1
163,0.30798502929859495,0.29970088708470866,1
164,0.3098246228325925,0.30102335570054795,1
165,0.3116639109295033,0.3023469913197591,1
166,0.3135028936072477,0.3036717926483373,1
167,0.3153415708837476,0.3049977583922791,1
168,0.31717994277692346,0.3063248872575793,1
169,0.3190180093046971,0.30765317795023445,1
170,0.3208557704849894,0.30898262917624125,1
171,0.3226932263357215,0.31031323964159335,1
172,0.3245303768748148,0.31164500805228884,1
173,0.3263672221201898,0.31297793311432204,1
174,0.32820376208976876,0.31431201353368915,1
175,0.3300399968014721,0.31564724801638727,1
176,0.3318759262732219,0.3169836352684111,1
177,0.3337115505229377,0.3183211739957564,1
178,0.3355468695685425,0.3196598629044196,1
179,0.33738188342795655,0.3209997007003965,1
180,0.3392165921191005,0.3223406860896818,1
181,0.3410509956598969,0.32368281777827307,1
182,0.3428850940682656,0.32502609447216535,1
183,0.34471888736212924,0.32637051487735486,1
184,0.3465523755594076,0.3277160776998368,1
185,0.34838555867802296,0.3290627816456078,1
186,0.35021843673589553,0.33041062542066296,1
187,0.35205100975094655,0.33175960773099833,1
188,0.35388327774109846,0.33310972728261096,1
189,0.3557152407242719,0.3344609827814956,1
190,0.35754689871838696,0.33581337293364794,1
191,0.35937825174136634,0.3371668964450645,1
192,0.3612092998111299,0.3385215520217399,1
193,0.3630400429455998,0.33987733836967193,1
194,0.3648704811626968,0.34123425419485504,1
195,0.366700614480342,0.34259229820328596,1
196,0.3685304429164572,0.34395146910095975,1
197,0.37035996648896313,0.34531176559387305,1
198,0.3721891852157807,0.3466731863880206,1
199,0.3740180991148316,0.3480357301893995,1
200,0.37584670820403643,0.3493993957040048,1
201,0.37767501250131713,0.35076418163783235,1
202,0.3795030120245946,0.35213008669687923,1
203,0.3813307067917901,0.3534971095871406,1
204,0.3831580968208248,0.35486524901461175,1
205,0.3849851821296196,0.35623450368528886,1
206,0.38681196273609514,0.3576048723051674,1
207,0.38863843865817405,0.35897635358024416,1
208,0.39046460991377663,0.36034894621651453,1
209,0.3922904765208244,0.3617226489199749,1
210,0.394116038497238,0.36309746039661983,1
211,0.3959412958609393,0.3644733793524463,1
212,0.3977662486298494,0.36585040449345013,1
213,0.39959089682188853,0.36722853452562626,1
214,0.401415240454979,0.36860776815497176,1
215,0.4032392795470417,0.369988104087482,1
216,0.40506301411599804,0.3713695410291532,1
217,0.4068864441797684,0.37275207768598023,1
218,0.4087095697562748,0.37413571276395996,1
219,0.4105323908634378,0.3755204449690874,1
220,0.4123549075191788,0.37690627300735885,1
221,0.4141771197414197,0.3782931955847706,1
222,0.4159990275480808,0.3796812114073182,1
223,0.4178206309570833,0.3810703191809975,1
224,0.41964192998634886,0.3824605176118035,1
225,0.4214629246537986,0.38385180540573316,1
226,0.42328361497735284,0.3852441812687823,1
227,0.42510400097493406,0.3866376439069466,1
228,0.42692408266446263,0.3880321920262214,1
229,0.4287438600638606,0.38942782433260464,1
230,0.430563333191048,0.39082453953208907,1
231,0.43238250206394646,0.392222336330672,1
232,0.43420136670047743,0.39362121343434997,1
233,0.43601992711856236,0.3950211695491183,1
234,0.43783818333612134,0.3964222033809719,1
235,0.43965613537107623,0.39782431363590776,1
236,0.4414737832413488,0.39922749901992227,1
237,0.4432911269648595,0.4006317582390104,1
238,0.44510816655952934,0.40203708999916765,1
239,0.4469249020432801,0.40344349300639076,1
240,0.44874133343403283,0.4048509659666754,1
241,0.45055746074970826,0.4062595075860166,1
242,0.4523732840082278,0.4076691165704113,1
243,0.45418880322751337,0.4090797916258557,1
244,0.45600401842548527,0.4104915314583436,1
245,0.4578189296200649,0.411904334773873,1
246,0.4596335368291734,0.4133182002784388,1
247,0.46144784007073203,0.4147331266780368,1
248,0.4632618393626623,0.4161491126786634,1
249,0.4650755347228852,0.4175661569863144,1
250,0.4668889261693215,0.4189842583069851,1
251,0.4687020137198933,0.4204034153466718,1
252,0.4705147973925205,0.42182362681137026,1
253,0.472327277205125,0.4232448914070758,1
254,0.4741394531756286,0.4246672078397855,1
255,0.4759513253219515,0.4260905748154948,1
256,0.47776289366201524,0.42751499104019847,1
257,0.4795741582137413,0.4289404552198939,1
258,0.48138511899505027,0.43036696606057623,1
259,0.48319577602386343,0.431794522268241,1
260,0.4850061293181027,0.43322312254888445,1
261,0.4868161788956884,0.43465276560850274,1
262,0.4886259247745428,0.43608345015309175,1
263,0.49043536697258555,0.43751517488864633,1
264,0.492244505507739,0.4389479385211638,1
265,0.49405334039792415,0.44038173975663886,1
266,0.4958618716610619,0.44181657730106766,1
267,0.4976700993150735,0.4432524498604463,1
268,0.49947802337788044,0.44468935614077115,1
269,0.5012856438674043,0.4461272948480374,1
270,0.5030929608015644,0.4475662646882404,1
271,0.5048999741982835,0.44900626436737645,1
272,0.5067066840754827,0.45044729259144217,1
273,0.5085130904510827,0.45188934806643255,1
274,0.5103191933430054,0.4533324294983441,1
275,0.512124992769171,0.45477653559317177,1
276,0.5139304887475021,0.4562216650569132,1
277,0.5157356812959182,0.4576678165955618,1
278,0.5175405704323415,0.459114988915115,1
279,0.5193451561746932,0.4605631807215684,1
280,0.521149438540894,0.46201239072091765,1
281,0.5229534175488656,0.4634626176191592,1
282,0.5247570932165292,0.46491386012228886,1
283,0.526560465561805,0.4663661169363015,1
284,0.5283635346026155,0.4678193867671935,1
285,0.5301663003568813,0.4692736683209612,1
286,0.5319687628425234,0.47072896030360006,1
287,0.5337709220774629,0.4721852614211057,1
288,0.5355727780796217,0.4736425703794743,1
289,0.5373743308669209,0.4751008858847026,1
290,0.5391755804572806,0.47656020664278476,1
291,0.5409765268686233,0.47802053135971795,1
292,0.5427771701188693,0.479481858741497,1
293,0.54457751022594,0.48094418749411866,1
294,0.5463775472077574,0.48240751632357837,1
295,0.5481772810822416,0.48387184393587246,1
296,0.5499767118673142,0.4853371690369958,1
297,0.5517758395808965,0.48680349033294484,1
298,0.5535746642409092,0.4882708065297162,1
299,0.5553731858652743,0.4897391163333051,1
300,0.5571714044719122,0.49120841844970625,1
301,0.5589693200787441,0.4926787115849172,1
302,0.5607669327036926,0.49414999444493424,1
303,0.5625642423646768,0.495622265735751,1
304,0.5643612490796194,0.49709552416336533,1
305,0.5661579528664406,0.4985697684337711,1
306,0.5679543537430626,0.5000449972529666,1
307,0.5697504517274057,0.5015212093269458,1
308,0.5715462468373914,0.5029984033617055,1
309,0.5733417390909417,0.5044765780632423,1
310,0.5751369285059765,0.50595573213755,1
311,0.5769318151004177,0.5074358642906261,1
312,0.5787263988921855,0.5089169732284656,1
313,0.5805206798992029,0.5103990576570645,1
314,0.5823146581393895,0.5118821162824192,1
315,0.5841083336306669,0.5133661478105253,1
316,0.5859017063909571,0.5148511509473789,1
317,0.5876947764381802,0.5163371243989751,1
318,0.5894875437902579,0.5178240668713106,1
319,0.5912800084651114,0.5193119770703802,1
320,0.5930721704806616,0.5208008537021811,1
321,0.5948640298548301,0.5222906954727085,1
322,0.5966555866055383,0.5237815010879588,1
323,0.5984468407507059,0.5252732692539259,1
324,0.6002377923082561,0.5267659986766084,1
325,0.6020284412961088,0.5282596880620007,1
326,0.6038187877321851,0.5297543361160982,1
327,0.6056088316344073,0.5312499415448982,1
328,0.6073985730206961,0.5327465030543956,1
329,0.6091880119089718,0.5342440193505865,1
330,0.6109771483171563,0.5357424891394669,1
331,0.6127659822631711,0.5372419111270319,1
332,0.6145545137649365,0.5387422840192783,1
333,0.6163427428403749,0.5402436065222018,1
334,0.6181306695074069,0.541745877341798,1
335,0.6199182937839529,0.5432490951840627,1
336,0.6217056156879357,0.5447532587549927,1
337,0.6234926352372754,0.5462583667605821,1
338,0.625279352449893,0.5477644179068286,1
339,0.62706576734371,0.5492714108997264,1
340,0.628851879936648,0.5507793444452725,1
341,0.6306376902466276,0.5522882172494625,1
342,0.6324231982915709,0.553798028018293,1
343,0.6342084040893978,0.5553087754577584,1
344,0.6359933076580301,0.556820458273855,1
345,0.637777909015389,0.5583330751725795,1
