,x,y,z,yaw
1428,2.4485230198423684,-0.040387611715934024,1.0169070182710749,-1.2413119240256067
1429,2.450501286419364,-0.04050005317710137,1.0169668866331754,-1.2424878952614042
1430,2.4524795479800368,-0.04061185012338814,1.0170266255388019,-1.2436618805366062
1431,2.4544578035067657,-0.04072300151817876,1.0170862350806014,-1.2448338798512117
1432,2.4564360519819295,-0.04083350632485727,1.0171457153512213,-1.2460038932052209
1433,2.4584142923879058,-0.040943363506807884,1.0172050664433085,-1.2471719205986331
1434,2.4603925237070747,-0.04105257202741486,1.0172642884495104,-1.248337962031449
1435,2.462370744921814,-0.04116113085006229,1.0173233814624738,-1.2495020175036675
1436,2.4643489550145024,-0.04126903893813466,1.0173823455748459,-1.25066408701529
1437,2.466327152967519,-0.041376295255016016,1.0174411808792736,-1.2518241705663167
1438,2.468305337763242,-0.04148289876409089,1.0174998874684038,-1.2529822681567464
1439,2.4702835083840498,-0.041588848428743275,1.0175584654348835,-1.2541383797865793
1440,2.472261663812321,-0.04169414321235776,1.0176169148713596,-1.2552925054558153
1441,2.4742398030304353,-0.04179878207831833,1.0176752358704788,-1.2564446451644549
1442,2.4762179250207708,-0.04190276399000975,1.017733428524888,-1.2575947989124985
1443,2.478196028765705,-0.04200608791081584,1.017791492927234,-1.2587429666999457
1444,2.4801741132476183,-0.04210875280412146,1.0178494291701634,-1.2598891485267965
1445,2.4821521774488877,-0.04221075763331089,1.0179072373463232,-1.26103334439305
1446,2.4841302203518927,-0.04231210136176827,1.0179649175483596,-1.2621755542987065
1447,2.486108240939012,-0.0424127829528782,1.0180224698689195,-1.2633157782437676
1448,2.488086238192624,-0.042512801370025055,1.0180798944006497,-1.2644540162282318
1449,2.490064211095107,-0.04261215557659359,1.0181371912361963,-1.2655902682520996
1450,2.4920421586288404,-0.04271084453596763,1.0181943604682062,-1.266724534315371
1451,2.4940200797762015,-0.04280886721153215,1.0182514021893256,-1.2678568144180447
1452,2.4959979735195708,-0.042906222566671426,1.018308316492201,-1.2689871085601232
1453,2.497975838841325,-0.04300290956477015,1.0183651034694794,-1.2701154167416044
1454,2.4999536747238436,-0.04309892716921254,1.0184217632138062,-1.2712417389624897
1455,2.501931480149505,-0.043194274343383354,1.0184782958178284,-1.2723660752227786
1456,2.503909254100688,-0.04328895005066713,1.018534701374192,-1.2734884255224692
1457,2.505886995559771,-0.04338295325444819,1.0185909799755435,-1.2746087898615648
1458,2.507864703509133,-0.04347628291811145,1.018647131714529,-1.275727168240064
1459,2.509842376931152,-0.04356893800504125,1.0187031566837945,-1.2768435606579662
1460,2.5118200148082064,-0.04366091747862244,1.0187590549759866,-1.277957967115272
1461,2.513797616122675,-0.043752220302239464,1.0188148266837511,-1.279070387611981
1462,2.5157751798569374,-0.043842845439276745,1.0188704718997341,-1.2801808221480937
1463,2.517752704993371,-0.04393279185311949,1.018925990716582,-1.2812892707236094
1464,2.5197301905143545,-0.04402205850715174,1.0189813832269403,-1.2823957333385292
1465,2.5217076354022665,-0.044110644364758644,1.0190366495234553,-1.2835002099928525
1466,2.523685038639486,-0.0441985483893248,1.019091789698773,-1.284602700686579
1467,2.5256623992083913,-0.04428576954423469,1.0191468038455391,-1.285703205419709
1468,2.5276397160913606,-0.044372306792873406,1.0192016920563993,-1.2868017241922418
1469,2.5296169882707735,-0.044458159098625216,1.0192564544240001,-1.2878982570041795
1470,2.531594214729007,-0.044543325424875546,1.0193110910409868,-1.2889928038555194
1471,2.533571394448441,-0.044627804735008436,1.0193656020000053,-1.2900853647462633
1472,2.5355485264114535,-0.04471159599240909,1.019419987393701,-1.2911759396764109
1473,2.537525609600423,-0.04479469816046211,1.0194742473147202,-1.2922645286459606
1474,2.5395026429977277,-0.044877110202552695,1.0195283818557082,-1.2933511316549153
1475,2.541479625585747,-0.04495883108206522,1.0195823911093105,-1.2944357487032732
1476,2.543456556346859,-0.04503985976238456,1.0196362751681731,-1.2955183797910341
